Line  0  3  833.715332    0.026600   3   3    0.014034   14.887239
Line  0  3  832.929443    0.107000   1   3    0.000000   14.887239
Line  0  3  703.854553    0.102000   5   5    0.037966   17.655270
Line  0  3  703.850525    0.034100   5   3    0.037966   17.655367
Line  0  3  702.899658    0.057000   3   5    0.014034   17.655270
Line  0  3  702.895752    0.034200   3   3    0.014034   17.655367
Line  0  3  702.837952    0.045600   3   1    0.014034   17.656818
Line  0  3  702.337036    0.137000   1   3    0.000000   17.655367
Line  0  3  508.177856    0.185000   5   3    0.037966   24.438910
Line  0  3  507.679962    0.185000   3   3    0.014034   24.438910
Line  0  3  507.388336    0.185000   1   3    0.000000   24.438910
Line  0  3  374.432465    0.020700   5   3    0.037966   33.154812
Line  0  3  374.327850    0.027600   3   1    0.014034   33.140129
Line  0  3  374.162048    0.020800   3   3    0.014034   33.154812
Line  0  3  374.072540    0.062300   5   5    0.037966   33.186661
Line  0  3  374.003662    0.083100   1   3    0.000000   33.154812
Line  0  3  373.802765    0.034700   3   5    0.014034   33.186661
Line  0  3  305.882446    0.004700   5   3    0.037966   40.576485
Line  0  3  305.836548    0.070600   5   5    0.037966   40.582569
Line  0  3  305.767456    0.395000   5   7    0.037966   40.591724
Line  0  3  305.701935    0.118000   3   3    0.014034   40.576485
Line  0  3  305.656158    0.352000   3   5    0.014034   40.582569
Line  0  3  305.596252    0.470000   1   3    0.000000   40.576485
Line  0  3  303.800354    0.120000   5   5    0.037966   40.854313
Line  0  3  303.695038    0.039900   5   3    0.037966   40.868458
Line  0  3  303.622345    0.066600   3   5    0.014034   40.854313
Line  0  3  303.517151    0.039900   3   3    0.014034   40.868458
Line  0  3  303.460754    0.053200   3   1    0.014034   40.876053
Line  0  3  303.412964    0.160000   1   3    0.000000   40.868458
Line  0  3  280.474457    0.002770   5   3    0.037966   44.248837
Line  0  3  280.408142    0.003690   3   1    0.014034   44.235363
Line  0  3  280.322662    0.002770   3   3    0.014034   44.248837
Line  0  3  280.260559    0.008300   5   5    0.037966   44.282570
Line  0  3  280.233765    0.011100   1   3    0.000000   44.248837
Line  0  3  280.109039    0.004610   3   5    0.014034   44.282570
Line  0  3  275.514648    0.013900   5   3    0.037966   45.044724
Line  0  3  275.368256    0.013900   3   3    0.014034   45.044724
Line  0  3  275.282440    0.013900   1   3    0.000000   45.044724
Line  0  3  267.190063    0.001180   5   3    0.037966   46.446945
Line  0  3  267.124451    0.017800   5   5    0.037966   46.458344
Line  0  3  267.052338    0.029500   3   3    0.014034   46.446945
Line  0  3  267.030640    0.099200   5   7    0.037966   46.474659
Line  0  3  266.986847    0.088600   3   5    0.014034   46.458344
Line  0  3  266.971649    0.118000   1   3    0.000000   46.446945
Line  0  3  264.480652    0.055200   5   5    0.037966   46.922371
Line  0  3  264.472137    0.018400   5   3    0.037966   46.923878
Line  0  3  264.345764    0.030700   3   5    0.014034   46.922371
Line  0  3  264.337250    0.018400   3   3    0.014034   46.923878
Line  0  3  264.325165    0.024600   3   1    0.014034   46.926025
Line  0  3  264.258240    0.073600   1   3    0.000000   46.923878
Line  0  3  263.907349    0.001040   5   3    0.037966   47.024235
Line  0  3  263.861450    0.015600   5   5    0.037966   47.032402
Line  0  3  263.817047    0.087200   5   7    0.037966   47.040302
Line  0  3  263.772949    0.025900   3   3    0.014034   47.024235
Line  0  3  263.727142    0.077800   3   5    0.014034   47.032402
Line  0  3  263.694244    0.104000   1   3    0.000000   47.024235
Line  0  3  262.880951    0.008150   5   5    0.037966   47.207672
Line  0  3  262.873138    0.002710   5   3    0.037966   47.209087
Line  0  3  262.747650    0.004530   3   5    0.014034   47.207672
Line  0  3  262.739838    0.002710   3   3    0.014034   47.209087
Line  0  3  262.726654    0.003630   3   1    0.014034   47.211452
Line  0  3  262.661743    0.010900   1   3    0.000000   47.209087
Line  0  3  255.355057    0.001720   5   3    0.037966   48.597878
Line  0  3  255.286057    0.002290   3   1    0.014034   48.587082
Line  0  3  255.229355    0.001720   3   3    0.014034   48.597878
Line  0  3  255.164948    0.005160   5   5    0.037966   48.634048
Line  0  3  255.155548    0.006880   1   3    0.000000   48.597878
Line  0  3  255.039444    0.002870   3   5    0.014034   48.634048
Line  0  3  248.727249    0.000664   5   3    0.037966   49.891842
Line  0  3  248.691147    0.009970   5   5    0.037966   49.899097
Line  0  3  248.615845    0.055800   5   7    0.037966   49.914200
Line  0  3  248.607956    0.016600   3   3    0.014034   49.891842
Line  0  3  248.571854    0.049800   3   5    0.014034   49.899097
Line  0  3  248.538055    0.066400   1   3    0.000000   49.891842
Line  0  3  244.606750    0.000725   5   3    0.037966   50.731655
Line  0  3  244.535049    0.000967   3   1    0.014034   50.722591
Line  0  3  244.491348    0.000725   3   3    0.014034   50.731655
Line  0  3  244.423752    0.002900   1   3    0.000000   50.731655
Line  0  3  244.422348    0.002180   5   5    0.037966   50.769897
Line  0  3  244.307144    0.001210   3   5    0.014034   50.769897
Line  0  3  241.037048    0.031300   5   7    0.037966   51.482391
Line  0  3  241.037048    0.005580   5   5    0.037966   51.482391
Line  0  3  241.037048    0.000372   5   3    0.037966   51.482391
